ID,Policy Start Date,Policy End Date,Gender,Age,First Transaction Date,No_Pol,Car_Category,Subject_Car_Colour,Subject_Car_Make,LGA_Name,State,ProductName,target,
ID_AUAJJ2D,3/20/2010,3/19/2011,Male,39,3/20/2010,1,Saloon,Grey,Honda,RIVERS,Rivers,Car Classic,0,
ID_AUOR3B9,1/16/2010,1/15/2011,Female,43,1/16/2010,1,JEEP,Red,TOYOTA,Egbeda,Benue,Car Classic,0,
ID_AUV3NJ2,6/28/2010,6/27/2011,Female,46,6/28/2010,1,JEEP,Silver,Land Rover,Lekki,Lagos,Customized Motor,0,
ID_AVBGBJ6,7/11/2010,7/10/2011,Male,49,7/11/2010,1,JEEP,Black,Range Rover,Apapa,Lagos,Car Classic,0,
ID_AVPSGKB,1/9/2010,1/8/2011,Female,120,1/9/2010,1,Mini Van,Blue,Kia,Victoria Island,Lagos,CarSafe,0,
ID_AWRE5DA,1/23/2010,1/22/2011,Male,35,1/23/2010,1,Saloon,Red,TOYOTA,Surulere,Lagos,Car Classic,1,
ID_AWUSLVJ,5/16/2010,5/15/2011,Male,56,5/16/2010,3,JEEP,Black,Mercedes,Surulere,Lagos,Car Classic,1,
ID_AXVG67I,7/22/2010,7/20/2011,Female,47,7/22/2010,2,JEEP,Green,TOYOTA,Akwa Ibom,Akwa-Ibom,Car Classic,0,
ID_AYR4U6S,2/7/2010,2/6/2011,Male,31,2/7/2010,1,Saloon,Silver,Lexus,Maryland,Lagos,Car Plus,0,
ID_AYUHNKS,3/11/2010,3/10/2011,Male,41,3/11/2010,1,Saloon,Gold,TOYOTA,Maryland,Lagos,Car Classic,0,
ID_AZ3KB68,5/13/2010,5/12/2011,Female,39,5/13/2010,2,Saloon,Black,Kia,Alimosho,Lagos,Car Classic,0,
ID_AZHH8Y8,4/23/2010,4/22/2011,Male,41,4/23/2010,1,Saloon,As Attached,Mercedes,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0,
ID_B02HEQJ,2/15/2010,2/14/2011,Male,41,2/15/2010,2,Saloon,Wine,TOYOTA,Oshodi,Lagos,Car Classic,1,
ID_B03EQUJ,4/12/2010,4/11/2011,Female,40,4/12/2010,2,JEEP,Black,TOYOTA,Lagos,Lagos,Customized Motor,0,
ID_B0M8TB1,10/25/2010,10/24/2011,Male,41,10/25/2010,3,JEEP,Black,Honda,Lekki,Lagos,Car Classic,0,
ID_B23NTOK,12/20/2010,12/19/2011,Female,80,12/20/2010,1,JEEP,Black,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,0,
ID_B2M4F78,4/18/2010,4/17/2011,Male,120,4/18/2010,1,Saloon,Black,Kia,Victoria Island,Lagos,CarSafe,0,
ID_B2X0QU2,9/19/2010,9/18/2011,Male,50,9/19/2010,3,JEEP,White,Ford,Port-Harcourt,Port-Harcourt,Car Plus,1,
ID_B3DDGIU,1/11/2010,1/10/2011,Male,33,1/11/2010,2,Saloon,Red,TOYOTA,Anambra East,Anambra-East,Car Classic,0,
ID_B3FUY07,6/24/2010,6/23/2011,Male,47,6/24/2010,1,Saloon,White,Honda,Ajeromi-Ifelodun,Ajeromi-Ifelodun,Car Classic,0,
ID_B3R6ERM,4/12/2010,4/11/2011,Female,44,4/12/2010,1,JEEP,Green,Honda,Ikeja,Lagos,Car Classic,0,
ID_B422KDU,7/18/2010,7/17/2011,Male,39,7/18/2010,1,JEEP,Ash,Lexus,Victoria Island,Lagos,Car Classic,0,
ID_B4AERPV,11/22/2010,11/21/2011,Female,58,11/22/2010,2,Saloon,Black,TOYOTA,Obia/Akpor,Obia-Akpor,Car Classic,0,
ID_B4F0CAS,8/2/2010,8/1/2011,Male,56,8/2/2010,1,JEEP,Black,TOYOTA,Port Harcourt,Rivers,Car Classic,0,
ID_B5CQX42,7/15/2010,7/14/2011,Male,33,7/15/2010,1,Saloon,Grey,Lexus,Eti-Osa,Eti-Osa,Car Classic,0,
ID_B5IUYYK,5/24/2010,5/23/2011,Female,37,5/24/2010,1,JEEP,Black,Honda,Ikeja,Lagos,Car Classic,0,
ID_B5MF65K,3/11/2010,3/10/2011,Male,36,3/11/2010,1,Saloon,Black,TOYOTA,Kosofe,Benue,Car Classic,0,
ID_B620XQ0,1/16/2010,1/15/2011,Entity,12,1/16/2010,2,Saloon,Brown,Hyundai,Lagos Island,Lagos,Car Classic,0,
ID_B6G2LIJ,1/22/2010,1/21/2011,Male,35,1/22/2010,1,Saloon,Wine,TOYOTA,IBA,Benue,Car Classic,0,
ID_B8HCVD1,1/30/2010,1/29/2011,Female,77,1/30/2010,2,JEEP,Grey,Honda,Lagos Mainland,Lagos,Car Classic,0,
ID_B8KSX8R,6/18/2010,6/13/2011,Male,52,6/18/2010,1,Saloon,Blue,TOYOTA,ISHERI,Benue,Car Classic,1,
ID_B8UXQK3,6/11/2010,6/10/2011,Male,75,6/11/2010,2,JEEP,Black,Lexus,Eti-Osa,Eti-Osa,Car Classic,0,
ID_B97JRMM,6/27/2010,6/26/2011,Male,79,6/27/2010,1,Saloon,Black,TOYOTA,Ikot Ekpene,Akwa-Ibom,Car Classic,0,
ID_B9DC4XW,2/14/2010,2/13/2011,Female,44,2/14/2010,1,Saloon,Black,TOYOTA,Abeokuta,Ogun,Car Classic,0,
ID_B9I7SPT,10/27/2010,10/26/2011,Female,52,10/27/2010,2,Saloon,Black,Hyundai,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0,
ID_B9VGBQ9,3/5/2010,3/4/2011,Female,39,3/5/2010,1,Saloon,Blue,TOYOTA,Lagos Mainland,Lagos,Car Classic,0,
ID_BAB4KA0,7/15/2010,12/31/2010,Male,120,7/15/2010,3,Saloon,Black,TOYOTA,Victoria Island,Lagos,Car Classic,0,
ID_BABPRC7,3/15/2010,3/14/2011,Male,34,3/15/2010,1,JEEP,Grey,TOYOTA,Yaba,Benue,Car Classic,0,
ID_BARM7WH,2/12/2010,2/11/2011,Male,43,2/12/2010,1,Bus,Black,TOYOTA,Warri Central,Warri-Central,Car Classic,0,
ID_BAY0FJE,7/1/2010,6/30/2011,Male,36,7/1/2010,2,Saloon,Black,TOYOTA,ENUGU EAST,ENUGU-EAST,Car Classic,1,
ID_BBLWA30,2/20/2010,2/19/2011,Female,40,2/20/2010,1,Saloon,Red,TOYOTA,Mushin,Lagos,Car Classic,0,
ID_BCTD16D,1/28/2010,1/27/2011,Male,64,1/28/2010,1,JEEP,Green,TOYOTA,Lagos Mainland,Lagos,Car Classic,0,
ID_BCUIMV0,5/24/2010,5/23/2011,Entity,10,5/24/2010,3,Bus,As Attached,Hyundai,Abuja Municipal,Abuja-Municipal,CVTP,1,
ID_BD1E51P,8/3/2010,5/5/2011,Male,41,8/3/2010,1,Saloon,Gold,TOYOTA,Ikeja,Lagos,Car Classic,0,
ID_BDMUA4F,10/5/2010,10/4/2011,Female,45,10/5/2010,3,JEEP,White,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,0,
ID_BEIZPFK,3/21/2010,3/20/2011,Male,44,3/21/2010,2,Truck,White,Man,Jos North,Jos-North,CVTP,0,
ID_BER2L5R,3/21/2010,3/20/2011,Female,50,3/21/2010,1,Saloon,Black,Hyundai,Ikeja,Lagos,Car Classic,0,
ID_BEWKIW9,10/1/2010,9/29/2011,Male,36,10/1/2010,2,Saloon,Silver,Honda, IFAKO,Benue,Car Classic,1,
ID_BGWJYUW,2/15/2010,2/14/2011,Male,35,2/15/2010,1,Saloon,Dark Red,Lexus,Alimosho,Lagos,Car Classic,0,
ID_BH32R7F,1/4/2010,1/3/2011,Male,46,1/4/2010,1,JEEP,Grey,TOYOTA,Lagos Island,Lagos,Car Classic,0,
ID_BHB97V4,12/11/2010,12/10/2011,Female,56,12/11/2010,1,JEEP,Black,BMW,Eti-Osa,Eti-Osa,CarSafe,0,
ID_BHEAKCC,11/7/2010,11/6/2011,Male,30,11/7/2010,1,Saloon,Grey,TOYOTA,Lekki,Lagos,Car Classic,0,
ID_BHFL6A6,7/10/2010,1/23/2011,NOT STATED,6,7/10/2010,1,Saloon,Green,Mercedes,Lagos Island,Lagos,Car Classic,0,
ID_BHKWLUA,9/12/2010,9/11/2011,Male,45,9/12/2010,1,Saloon,As Attached,TOYOTA,Victoria Island,Lagos,Car Classic,0,
ID_BHPDA4O,7/4/2010,7/3/2011,Male,36,7/4/2010,2,Saloon,Black,TOYOTA,ENUGU EAST,ENUGU-EAST,Car Classic,1,
ID_BIQI629,3/4/2010,2/3/2011,Male,40,3/4/2010,2,JEEP,White,TOYOTA,Victoria Island,Lagos,Car Classic,0,
ID_BITH0J3,1/19/2010,1/18/2011,Female,53,1/19/2010,2,Saloon,Wine,TOYOTA,Lagos Mainland,Lagos,Car Plus,0,
ID_BJ7NJ2D,11/14/2010,11/13/2011,Male,39,11/14/2010,2,Saloon,Silver,Kia,Abuja,Abuja,Car Classic,0,
ID_BJ95L9P,9/5/2010,4/17/2011,Male,36,9/5/2010,2,Saloon,Silver,TOYOTA,OGUDU,Benue,Car Classic,1,
ID_BJGEHDV,7/29/2010,7/28/2011,Male,45,7/29/2010,2,JEEP,Black,Ford,Ibeju/Lekki,Ibeju-Lekki,Car Classic,1,
ID_BJYZ0ZZ,3/16/2010,3/15/2011,Male,39,3/16/2010,1,Saloon,Black,Lexus,OGUDU,Benue,Car Plus,0,
ID_BKRVB9K,7/15/2010,1/13/2011,Male,50,7/15/2010,2,Saloon,As Attached,TOYOTA,Obia/Akpor,Obia-Akpor,Car Classic,0,
ID_BL5P125,6/14/2010,6/13/2011,Male,45,6/14/2010,3,Saloon,Black,TOYOTA,Abuja Municipal,Abuja-Municipal,Car Classic,0,
ID_BLOCOHT,2/19/2010,2/18/2011,Male,36,2/19/2010,2,Saloon,Silver,TOYOTA,IBADAN NORTH EAST,Oyo,Car Plus,0,
ID_BM5E379,12/6/2010,9/24/2011,Female,42,12/6/2010,1,JEEP,White,Land Rover,Lagos Island,Lagos,Car Classic,0,
ID_BMSRI2L,10/28/2010,10/27/2011,Male,42,10/28/2010,2,JEEP,Black,Lexus,Lagos Mainland,Lagos,Customized Motor,0,
ID_BNQIPCY,7/2/2010,7/1/2011,Male,45,7/2/2010,1,Saloon,Red,TOYOTA,Osogbo,Osun,Car Classic,0,
ID_BO8Q7SE,3/29/2010,3/28/2011,Female,39,3/29/2010,2,JEEP,Black,Kia,Surulere,Lagos,Car Classic,0,
ID_BODNALL,7/30/2010,7/29/2011,Male,46,7/30/2010,2,Saloon,Black,Nissan,Alimosho,Lagos,Car Classic,0,
ID_BOJPEPP,5/23/2010,5/22/2011,Male,75,5/23/2010,2,Saloon,Gold,TOYOTA,Ikeja,Lagos,Car Classic,0,
ID_BOR8QEI,3/14/2010,1/1/2011,Male,30,3/14/2010,1,Saloon,Green,Mercedes,Niger State,Niger-State,Car Classic,0,
ID_BP7ULQ2,10/29/2010,1/28/2011,Male,35,10/29/2010,2,JEEP,Grey,Mazda,Ogba/Egbema/Ndoni,Ogba-Ndoni,Car Classic,0,
ID_BQ7ZD6F,2/6/2010,2/5/2011,Female,40,2/6/2010,1,Saloon,Silver,Kia,Ibadan South West,Ibadan-West,Car Classic,0,
ID_BRZQG7V,5/23/2010,5/11/2011,Male,120,5/23/2010,2,JEEP,Grey,TOYOTA,Victoria Island,Lagos,Car Classic,0,
ID_BS2P6ZC,8/24/2010,8/23/2011,Female,54,8/24/2010,2,Saloon,Black,TOYOTA,Ikeja,Lagos,Car Classic,0,
ID_BSC3TPW,12/19/2010,3/18/2011,Male,40,12/19/2010,1,Saloon,Silver,Hyundai,Victoria Island,Lagos,Car Classic,0,
ID_BT1FNC0,6/1/2010,5/31/2011,Entity,93,6/1/2010,7,Saloon,White,TOYOTA,Lagos Island,Lagos,CarSafe,0,
ID_BTB7YPN,10/27/2010,10/26/2011,Male,20,10/27/2010,1,JEEP,Black,Hyundai,Eti-Osa,Eti-Osa,Car Classic,0,
ID_BTOHZOY,11/22/2010,11/21/2011,Male,65,11/22/2010,1,Saloon,Black,TOYOTA,Amuwo-Odofin,Amuwo-Odofin,Car Classic,0,
ID_BU78OEJ,3/20/2010,3/16/2011,Female,32,3/20/2010,1,Saloon,Red,Kia,GBAGADA,Benue,Car Classic,0,
ID_BUWTD6L,4/29/2010,4/28/2011,Male,54,4/29/2010,2,JEEP,As Attached,Lexus,Victoria Island,Lagos,Customized Motor,1,
ID_BV0MD41,1/8/2010,1/7/2011,Female,37,1/8/2010,1,JEEP,Ash,TOYOTA,AREPO,Benue,Car Classic,1,
ID_BVHF30H,5/7/2010,5/6/2011,Female,66,5/7/2010,1,JEEP,Black,Lexus,Warri Central,Warri-Central,Car Classic,0,
ID_BVMENF3,7/10/2010,1/23/2011,NOT STATED,6,7/10/2010,1,Saloon,Silver,Mercedes,Lagos Island,Lagos,Car Classic,0,
ID_BVVCT8G,7/11/2010,1/8/2011,Male,36,7/11/2010,1,Saloon,Black,TOYOTA,Lagos Island,Lagos,Car Classic,0,
ID_BW3J3WG,5/10/2010,5/9/2011,Female,34,5/10/2010,1,Motorcycle,Black & White,Honda,Victoria Island,Lagos,Motor Cycle,0,
ID_BX92MKO,7/16/2010,7/15/2011,Male,76,7/16/2010,3,Saloon,Silver,TOYOTA,Victoria Island,Lagos,Car Classic,0,
ID_BXPW0NQ,6/5/2010,5/26/2011,Female,56,6/5/2010,3,JEEP,Black,Mitsubishi,Ikoyi,Lagos,Customized Motor,0,
ID_BY22W7O,5/31/2010,5/30/2011,Male,60,5/31/2010,4,JEEP,Black,Lexus,Akoka,Lagos,Customized Motor,0,
ID_BZ0WEYP,2/1/2010,1/31/2011,Male,33,2/1/2010,1,Saloon,Grey,Honda,OKOTA,Benue,Car Classic,0,
ID_BZA16LU,8/6/2010,8/5/2011,Female,40,8/6/2010,1,Saloon,Black,Ford,Abuja Municipal,Abuja-Municipal,Car Classic,0,
ID_C0DPGMH,10/21/2010,10/20/2011,Male,49,10/21/2010,1,JEEP,Black,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,0,
ID_C0L9GI4,2/27/2010,2/26/2011,Female,37,2/27/2010,1,Saloon,Silver,Nissan,Victoria Island,Lagos,Car Classic,1,
ID_C27XBB1,2/28/2010,2/27/2011,Male,40,2/28/2010,1,Saloon,Ash,TOYOTA,Surulere,Lagos,Car Plus,1,
ID_C2X8PPX,4/13/2010,4/12/2011,Female,62,4/13/2010,1,Saloon,As Attached,.,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0,
ID_C35Z506,12/10/2010,12/9/2011,Male,44,12/10/2010,1,Saloon,Silver,TOYOTA,Alagbado,Lagos,Car Classic,1,
ID_C3J2V78,1/17/2010,1/16/2011,Female,63,1/17/2010,1,Saloon,Black,Hyundai,Benin,Edo,Car Classic,0,
ID_C4IEZ37,11/12/2010,11/4/2011,Male,70,11/12/2010,1,JEEP,Black,Mercedes,Jos South,Jos-South,Car Classic,0,
ID_C4T5YJN,3/13/2010,3/12/2011,Female,36,3/13/2010,3,Saloon,Blue,TOYOTA,Mushin,Lagos,Car Plus,0,
ID_C57W755,4/30/2010,4/27/2011,Female,40,4/30/2010,1,Saloon,Black,Honda,Lagos Mainland,Lagos,Car Classic,0,
ID_C5QH6YB,1/24/2010,1/23/2011,Male,39,1/24/2010,1,JEEP,Silver,Lexus,Oshodi,Lagos,Car Classic,0,
ID_C5Z8SDM,12/12/2010,12/11/2011,Female,32,12/12/2010,1,Saloon,Grey,Honda,Ejigbo,Benue,Car Classic,0,
ID_C692OYL,3/21/2010,3/20/2011,Male,54,3/21/2010,3,JEEP,Brown,Land Rover,Victoria Island,Lagos,Car Classic,0,
ID_C6FR249,4/10/2010,4/9/2011,Male,40,4/10/2010,3,Bus,Silver,Mercedes,Victoria Island,Lagos,Car Classic,0,
ID_C6P8Q3Q,1/10/2010,1/9/2011,Female,46,1/10/2010,1,JEEP,Black,TOYOTA,Obia/Akpor,Obia-Akpor,Car Classic,0,
ID_C7IFZVT,8/14/2010,8/13/2011,NO GENDER,20,8/14/2010,3,JEEP,Blue,TOYOTA,GBAGADA,Benue,Car Classic,0,
ID_C869MME,7/20/2010,7/19/2011,Female,52,7/20/2010,1,JEEP,As Attached,TOYOTA,Abuja Municipal,Abuja-Municipal,Car Classic,0,
ID_C8OYBC9,2/14/2010,2/13/2011,Male,35,2/14/2010,1,Saloon,Black,TOYOTA,Egbeda,Benue,Car Classic,0,
ID_C8QEZ3H,4/15/2010,4/14/2011,Male,43,4/15/2010,1,JEEP,Black,Lexus,Egbeda,Benue,Car Plus,0,
ID_C8RF2Z5,3/25/2010,3/24/2011,Male,33,3/25/2010,1,Saloon,Silver,TOYOTA,Isolo,Benue,Car Classic,0,
ID_C8W76EB,6/17/2010,6/16/2011,Male,39,6/17/2010,1,Truck,White,Iveco,Victoria Island,Lagos,CVTP,0,
ID_CA0POHW,4/1/2010,2/24/2011,Male,38,4/1/2010,4,Bus,As Attached,TOYOTA,Amuwo-Odofin,Amuwo-Odofin,CVTP,0,
ID_CA1SHO0,2/20/2010,2/16/2011,Female,64,2/20/2010,1,Shape Of Vehicle Chasis,Black,Honda,Ikeja,Lagos,Car Classic,1,
ID_CAHEMZA,2/7/2010,2/6/2011,Joint Gender,46,2/7/2010,1,JEEP,Gold,Hyundai,Victoria Island,Lagos,Car Classic,1,
ID_CBMVC7K,11/18/2010,8/19/2011,Male,57,11/18/2010,1,JEEP,Black,Land Rover,Ikoyi,Lagos,Car Classic,0,
ID_CC2NWFC,12/4/2010,12/3/2011,Female,36,12/4/2010,4,JEEP,Silver,Ford,Victoria Island,Lagos,Car Plus,0,
ID_CCKTCQ3,7/19/2010,7/18/2011,Female,43,7/19/2010,1,Saloon,Red,TOYOTA,Lekki,Lagos,Car Plus,0,
ID_CE9NO5E,8/21/2010,8/20/2011,Female,50,8/21/2010,2,JEEP,Black,Lexus,Surulere,Lagos,Customized Motor,0,
ID_CEM1W6Z,5/17/2010,5/16/2011,Male,34,5/17/2010,1,Saloon,Green,Hyundai,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0,
ID_CEMLPRB,10/9/2010,10/8/2011,Male,74,10/9/2010,2,JEEP,Silver,Honda,Victoria Island,Lagos,Car Classic,0,
ID_CFE5POW,2/6/2010,2/5/2011,Female,40,2/6/2010,1,Saloon,Red,TOYOTA,Egbeda,Benue,Car Classic,1,
ID_CFXYL64,11/9/2010,11/8/2011,Male,52,11/9/2010,1,Saloon,Black,TOYOTA,ISHERI,Benue,Car Classic,0,
ID_CG5APBJ,12/3/2010,12/2/2011,Male,41,12/3/2010,1,Saloon,Blue,TOYOTA,Lagos Mainland,Lagos,Car Classic,1,
ID_CHDDEVM,1/3/2010,1/2/2011,Female,65,1/3/2010,1,Saloon,Wine,Ford,Egbeda,Benue,Car Classic,0,
ID_CHGA49T,8/26/2010,8/25/2011,NO GENDER,20,8/26/2010,3,JEEP,Green,TOYOTA,GBAGADA,Benue,Car Classic,0,
ID_CHMFNL2,11/30/2010,11/29/2011,Male,55,11/30/2010,3,Saloon,Black,TOYOTA,Shomolu,Benue,Car Classic,0,
ID_CHNVBLP,6/19/2010,6/18/2011,Male,34,6/19/2010,1,Saloon,Ash,Hyundai,Agege,Lagos,Car Classic,0,
ID_CHTSJNV,7/25/2010,7/24/2011,Male,44,7/25/2010,3,Saloon,Black,Volkswagen,Nsit Ubium,Nsit-Ubium,Car Plus,0,
ID_CIPLG20,3/22/2010,3/21/2011,Female,64,3/22/2010,1,Saloon,Black,Chevrolet,Alimosho,Lagos,Car Classic,0,
ID_CIQMT5F,7/14/2010,7/13/2011,Male,48,7/14/2010,2,Saloon,Green,TOYOTA,Ikeja,Lagos,Car Classic,0,
ID_CJQLGT7,12/3/2010,12/2/2011,Male,37,12/3/2010,1,Saloon,Black,TOYOTA,Ikeja,Lagos,Car Classic,0,
ID_CK94BM5,8/14/2010,8/13/2011,NO GENDER,20,8/14/2010,3,Saloon,As Attached,TOYOTA,GBAGADA,Benue,Car Classic,0,
ID_CKDM8P0,2/27/2010,2/26/2011,Female,60,2/27/2010,1,Saloon,Green,TOYOTA,Surulere,Lagos,Car Classic,0,
ID_CLY0OD7,4/17/2010,4/16/2011,Entity,34,4/17/2010,2,Saloon,White,Kia,Surulere,Lagos,Car Classic,1,
ID_CMJOO5M,6/10/2010,6/9/2011,Female,40,6/10/2010,3,Saloon,Gold,TOYOTA,Ikeja,Lagos,Car Classic,0,
ID_CNDBJ7U,1/22/2010,1/21/2011,Male,44,1/22/2010,3,JEEP,Grey,TOYOTA,Asaba,Delta,Car Classic,1,
ID_CNV0TH9,2/28/2010,2/27/2011,Female,71,2/28/2010,1,Saloon,As Attached,Lexus,Asaba,Delta,Car Classic,0,
ID_CNXBNW9,2/14/2010,2/13/2011,Male,31,2/14/2010,1,Saloon,As Attached,TOYOTA,Ifako-Ijaye ,Ifako-Ijaye,Car Classic,1,
ID_CO006CE,6/6/2010,6/5/2011,Male,42,6/6/2010,1,Saloon,Black,TOYOTA,Lekki,Lagos,Car Classic,1,
ID_COCZ7P6,11/18/2010,11/17/2011,Male,45,11/18/2010,2,Saloon,Black,Lexus,Abuja Municipal,Abuja-Municipal,Car Classic,0,
ID_COPKA4F,8/7/2010,8/6/2011,Female,69,8/7/2010,1,Saloon,Black,TOYOTA,Abeokuta North,Ogun,Car Classic,0,
ID_COVQ0BO,11/16/2010,11/15/2011,Male,33,11/16/2010,1,Saloon,As Attached,TOYOTA,Port Harcourt,Rivers,Car Classic,1,
ID_CP0VAQ8,3/4/2010,3/3/2011,Male,67,3/4/2010,2,Saloon,Black,Honda,Shomolu,Benue,Car Classic,0,
ID_CPUW096,9/6/2010,7/10/2011,Male,59,9/6/2010,1,Saloon,Black,Lexus,GBAGADA,Benue,Car Classic,0,
ID_CQH4ODH,8/6/2010,8/5/2011,Male,39,8/6/2010,1,Truck,White & Red,Iveco,Victoria Island,Lagos,CVTP,1,
ID_CRIQX8O,6/24/2010,6/23/2011,Female,54,6/24/2010,3,Saloon,Silver,TOYOTA,Kosofe,Benue,Car Classic,0,
ID_CT1HDDX,3/4/2010,3/3/2011,Female,36,3/4/2010,1,Saloon,Red,TOYOTA,Oshodi-Isolo,Oshodi-Isolo,Car Classic,0,
ID_CTHASZ4,1/29/2010,1/28/2011,Female,48,1/29/2010,4,JEEP,Grey,Land Rover.,Victoria Island,Lagos,Car Classic,0,
ID_CU5ODAW,5/8/2010,5/7/2011,Male,36,5/8/2010,1,Saloon,Black,Kia,Victoria Island,Lagos,Car Classic,0,
ID_CUK4NNR,8/28/2010,8/27/2011,Female,40,8/28/2010,1,Saloon,Black,TOYOTA,Lagos Island,Lagos,Car Classic,0,
ID_CURYICH,6/4/2010,6/3/2011,Male,27,6/4/2010,3,Saloon,Black,TOYOTA,Ipaja,Lagos,Car Classic,0,
ID_CVG0QJE,6/13/2010,6/12/2011,Male,37,6/13/2010,2,Saloon,Brown,Audi,Oshodi-Isolo,Oshodi-Isolo,Car Plus,0,
ID_CYX5XLH,2/28/2010,1/17/2011,NO GENDER,34,2/28/2010,1,Saloon,Black,TOYOTA,Victoria Island,Lagos,Car Classic,0,
ID_CZM5C2B,7/8/2010,3/24/2011,Male,42,7/8/2010,3,Truck,White,Iveco,Abeokuta,Ogun,CVTP,0,
ID_CZY1MOP,9/20/2010,9/19/2011,Male,74,9/20/2010,3,JEEP,Black,TOYOTA,Ijebu Ode,Ijebu-Ode,Car Classic,0,
ID_D0U7STE,7/11/2010,7/10/2011,Male,37,7/11/2010,2,Saloon,Green,TOYOTA,Surulere,Lagos,Car Classic,1,
ID_D11G0RF,4/17/2010,4/16/2011,Male,37,4/17/2010,2,Saloon,Silver,TOYOTA,Abuja Municipal,Abuja-Municipal,Car Plus,1,
ID_D27B62A,9/25/2010,3/17/2011,Male,30,9/25/2010,2,Saloon,Silver,TOYOTA,Ketu,Lagos,Car Classic,0,
ID_D28O895,5/13/2010,5/12/2011,Male,53,5/13/2010,1,JEEP,As Attached,Mercedes,Victoria Island,Lagos,Car Classic,0,
ID_D2LCJ6B,10/28/2010,10/27/2011,Male,5,10/28/2010,1,Saloon,Black,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,0,
ID_D344HVJ,3/1/2010,3/1/2011,Female,58,3/1/2010,2,JEEP,Green,Ford,Ikorodu,Lagos,Car Plus,0,
ID_D49T2YG,8/31/2010,8/30/2011,Male,42,8/31/2010,2,JEEP,Black,Lexus,OGUDU,Benue,Car Plus,1,
ID_D4OFZ9H,3/26/2010,1/23/2011,Male,31,3/26/2010,2,Saloon,Black,TOYOTA,Festac,Benue,Car Classic,0,
ID_D5FEEF6,5/16/2010,5/15/2011,Male,32,5/16/2010,1,Saloon,Black,Honda,Mushin,Lagos,Car Classic,0,
ID_D5L5CTD,9/11/2010,9/10/2011,Male,48,9/11/2010,1,JEEP,Grey,Ford,Surulere,Lagos,Car Classic,0,
ID_D5XAKVY,6/28/2010,6/27/2011,Male,58,6/28/2010,2,JEEP,Black,Range Rover,Ikoyi,Lagos,Car Classic,0,
ID_D74YXKN,11/19/2010,8/12/2011,Male,42,11/19/2010,1,JEEP,Black,Kia,Obia/Akpor,Obia-Akpor,Car Classic,1,
ID_D76N0TF,1/16/2010,1/15/2011,Female,30,1/16/2010,1,Sedan,White,Mercedes,Agege,Lagos,Car Classic,0,
ID_D7F1V7T,8/26/2010,2/25/2011,Female,46,8/26/2010,3,Saloon,Black,Hyundai,Yorro,Benue,Car Classic,0,
ID_D7GR2WS,5/10/2010,5/9/2011,Male,75,5/10/2010,2,Saloon,Blue,Mercedes,Ikeja,Lagos,Car Classic,1,
ID_D7MU46D,5/3/2010,5/2/2011,Male,28,5/3/2010,1,Motorcycle,As Attached,.,Niger State,Niger-State,Motor Cycle,0,
ID_D7WTWVE,5/17/2010,5/16/2011,Female,46,5/17/2010,1,Saloon,Black,TOYOTA,Epe,Lagos,Car Classic,0,
ID_D82WSP5,4/25/2010,4/24/2011,Male,46,4/25/2010,1,JEEP,Grey,Mercedes,Lagos,Lagos,Car Classic,0,
ID_D8B8DJU,7/29/2010,7/28/2011,Male,120,7/29/2010,2,JEEP,As Attached,Mercedes,Lekki,Lagos,Car Classic,0,
ID_D8P4ZOI,3/11/2010,3/9/2011,Male,54,3/11/2010,1,Saloon,Silver,TOYOTA,Minna,Niger-State,Car Classic,0,
ID_D8RJBS5,3/18/2010,3/17/2011,Joint Gender,58,3/18/2010,1,Saloon,Grey,TOYOTA,Ilesha,Osun,Car Classic,0,
ID_D8S2CV1,6/23/2010,6/22/2011,Male,63,6/23/2010,4,JEEP,Green,TOYOTA,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0,
ID_D968ZRM,4/9/2010,4/8/2011,Female,50,4/9/2010,1,JEEP,Ash,Volvo,Ikeja,Lagos,Car Classic,1,
ID_D9BM11I,5/27/2010,5/25/2011,Male,66,5/27/2010,2,JEEP,Black,TOYOTA,Kaduna North,Kaduna-North,Car Classic,0,
ID_D9DD0G6,2/1/2010,1/31/2011,Female,67,2/1/2010,2,JEEP,Black,TOYOTA,Warri Central,Warri-Central,Car Classic,0,
ID_D9RRYUZ,1/30/2010,1/29/2011,Entity,20,1/30/2010,1,JEEP,As Attached,TOYOTA,Ibadan North West,Ibadan-West,Customized Motor,0,
ID_D9VHLTK,7/9/2010,7/8/2011,Female,45,7/9/2010,2,Saloon,As Attached,Kia,Ikeja,Lagos,Car Classic,0,
ID_DA6C7OJ,5/1/2010,4/1/2011,Female,32,5/1/2010,1,Saloon,Grey,TOYOTA,Ipaja,Lagos,Car Classic,0,
ID_DAAP8YT,1/19/2010,1/18/2011,Female,31,1/19/2010,1,Saloon,Red,TOYOTA,Victoria Island,Lagos,Car Classic,0,
